FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros
2013-03-31,408.1,1.0383333333333336,124.60000000000002,8.73125,-0.09999999999999964,-0.0008333333333333304,9.3,7.9,1.4000000000000004,8,0.0,0.0,True,2013-03-31 17:00:00,2013-03-31 19:00:00,120.0,8
2013-04-01,,,,,,,,,,0,15.0,0.0,False,2013-04-01 17:15:00,2013-04-01 19:00:00,,8
2013-04-02,,,,,,,,,,0,,,False,,,,0
2013-04-03,,,,,,,,,,0,45.0,0.0,False,2013-04-03 17:45:00,2013-04-03 19:00:00,,6
2013-04-04,396.4,0.7133333333333335,85.60000000000002,7.411111111111111,-1.6000000000000005,-0.013333333333333338,8.4,5.8,2.6000000000000005,9,0.0,0.0,True,2013-04-04 17:00:00,2013-04-04 19:00:00,120.0,9
2013-04-05,465.2,0.34916666666666646,41.89999999999998,9.18888888888889,-4.000000000000001,-0.03333333333333334,11.3,7.3,4.000000000000001,9,0.0,0.0,True,2013-04-05 17:00:00,2013-04-05 19:00:00,120.0,9
2013-04-06,478.4,0.8041666666666667,96.5,10.366666666666667,-3.4000000000000004,-0.028333333333333335,11.6,8.2,3.4000000000000004,9,0.0,0.0,True,2013-04-06 17:00:00,2013-04-06 19:00:00,120.0,9
2013-04-07,487.1,0.5175000000000002,62.10000000000002,9.777777777777777,-3.3999999999999986,-0.02833333333333332,11.7,8.3,3.3999999999999986,9,0.0,0.0,True,2013-04-07 17:00:00,2013-04-07 19:00:00,120.0,9
2013-04-08,517.5,1.1066666666666667,132.8,11.444444444444445,-3.5999999999999996,-0.029999999999999995,13.1,9.3,3.799999999999999,9,0.0,0.0,True,2013-04-08 17:00:00,2013-04-08 19:00:00,120.0,9
2013-04-09,495.2,1.0691666666666668,128.3,10.811111111111112,-2.0999999999999996,-0.017499999999999998,11.6,9.4,2.1999999999999993,9,0.0,0.0,True,2013-04-09 17:00:00,2013-04-09 19:00:00,120.0,9
2013-04-10,441.9,0.6183333333333333,74.19999999999999,10.811111111111112,-2.0,-0.016666666666666666,11.6,9.4,2.1999999999999993,9,0.0,0.0,True,2013-04-10 17:00:00,2013-04-10 19:00:00,120.0,9
